rxcui,name,tty
285056,Compro,BN
2108853,Compudose,BN
262112,Comtan,BN
707319,Comtrex Sore Throat Relief,BN
2121944,Conazol Miconazole,BN
1314667,Concept OB,BN
154762,Conceptrol,BN
284704,Concerta,BN
203492,Condylox,BN
2717533,Conexxence,BN
2377360,Conjupri,BN
2049588,Consensi,BN
216201,Constulose,BN
602196,Contac Cold,BN
2725578,Contepo,BN
352553,Contragesic,BN
2665918,Contrased,BN
1551469,Contrave,BN
1591906,Convenia,BN
1148479,ConZip,BN
1044933,Cool bottoms,BN
135779,Copaxone,BN
2058515,Copiktra,BN
216218,Cordran,BN
216221,Coreg,BN
151549,Corgard,BN
1006658,CORID,BN
1091609,Corifact,BN
1649486,Corlanor,BN
155091,Corlopam,BN
2043243,Cornstick,BN
1301860,Cornucrescine Daily Hoof Barrier,BN
1012523,Corona Multi-Purpose,BN
1044460,Corona Udder Butter,BN
216229,Correct (New Formula),BN
754460,Correctol laxative Reformulated Feb 2008,BN
216234,Cortaid,BN
2712713,Cortamine,BN
581875,Cortane-B,BN
202645,Cortef,BN
202639,Cortenema,BN
795064,Corticool,BN
92265,Cortifoam,BN
21659,Cortisporin,BN
216244,Cortisporin-TC,BN
1987140,Cortizone,BN
2584471,Cortrophin,BN
180599,Corvert,BN
1046235,Cosamin,BN
2479706,Cosela,BN
1599793,Cosentyx,BN
203599,Cosmegen,BN
216253,Cosopt,BN
1722371,Cotellic,BN
1926841,Cotempla,BN
1099021,Cough Out,BN
202421,Coumadin,BN
1112206,Counteract Cough Drops,BN
1101916,Counteract IB,BN
1100002,CounterAct Pain,BN
705916,Covaryx,BN
2668163,Coxanto,BN
2171231,Coxiba,BN
151558,Cozaar,BN
1923238,Cramergesic,BN
1998899,Credelio,BN
2701392,Crenessity,BN
687692,Creomulsion,BN
48470,Creon,BN
1608328,Cresemba,BN
1044552,Crest,BN
753512,Crest Mouthwash,BN
320864,Crestor,BN
583262,Cresylate,BN
2690260,Crexont,BN
153581,Crinone,BN
759418,Critic-Aid Clear,BN
1052997,Critic-Aid Clear Moisture,BN
1485796,Critic-Aid Skin,BN
343044,CroFab,BN
2665924,Cropamezole,BN
2049599,Crotan,BN
856801,Cruex Antifungal,BN
216284,Cruex Prescription Strength,BN
2043860,Crysvita,BN
2710417,Ctexli,BN
1485588,CTx3 Rinse,BN
1673562,Cuadriderma,BN
404965,Cubicin,BN
202724,Cuprimine,BN
2631019,Curae,BN
829562,Curasore,BN
48519,Curosurf,BN
2167148,Cutaquig,BN
216292,Cutar,BN
1046509,Cutiecaine,BN
115045,Cutivate,BN
1813407,Cuvitru,BN
999962,Cuvposa,BN
2611545,Cuvrior,BN
687707,Cyanokit,BN
2470532,Cyclavance,BN
2984,Cyclogyl,BN
92290,Cyclomydril,BN
859078,Cycloset,BN
1047076,Cydectin,BN
2665605,Cyfendus,BN
151568,Cyklokapron,BN
2739744,Cyklx,BN
216303,Cylate,BN
2640885,Cyltezo,BN
482574,Cymbalta,BN
1535993,Cyramza,BN
404967,Cystadane,BN
2396901,Cystadrops,BN
227215,Cystagon,BN
1313781,Cystaran,BN
216310,Cystex,BN
95213,Cystorelin,BN
216315,Cytogam,BN
3081,Cytomel,BN
151578,Cytotec,BN
216317,Cytra 2,BN
216318,Cytra-3,BN
216319,Cytra-K,BN
1484731,D-Cal,BN
1376384,D-Thrush,BN
876668,D-Vi-Sol,BN
1098884,D3 Dots,BN
636242,Dacogen,BN
1012337,Dairyland Brand Controlled Iodine Teat Dip,BN
1091840,Daliresp,BN
1193085,Dallergy Reformulated Nov 2011,BN
1539244,Dalvance,BN
2059174,Dandrene,BN
216367,Dandrex,BN
3104,Dantrium,BN
2474240,Danyelza,BN
2698565,Danziten,BN
352572,Daptacel,BN
2591789,Dapzura,BN
151583,Daraprim,BN
2589275,Dartisla,BN
1721952,Darzalex,BN
2375137,Darzalex Faspro,BN
2703041,Datroway,BN
2105851,Daurismo,BN
2724449,Dawnzera,BN
2612441,Daxxify,BN
2632858,Daybue,BN
1095722,Dayhist-1,BN
157381,Daypro,BN
1114038,DayQuil Cough,BN
631252,Daytrana,BN
2272409,Dayvigo,BN
203658,DDAVP,BN
233455,Debacterol,BN
216387,Debrox,BN
227682,Decadron,BN
1788853,Decalcitrol,BN
1435912,Decara,BN
2744304,Decnupaz,BN
2629974,Dectogard,BN
73454,Dectomax,BN
216420,Deep Sea,BN
2670463,Defencath,BN
1114410,Defend II,BN
2732267,Defendazole,BN
1746528,Defitelio,BN
216426,Del-Aqua,BN
216427,Del-Beta,BN
2634535,Delaquin,BN
216432,Delazinc,BN
319865,Delestrogen,BN
1422908,Della Soft,BN
2055774,Delstrigo,BN
3146,Delsym,BN
216438,Delta D3,BN
227730,Deltasone,BN
1368955,Delzicol,BN
282381,Demerol,BN
151594,Demser,BN
216450,Denavir,BN
1041531,Dendracin Neurodendraxcin,BN
2197691,Dengvaxia,BN
1303354,Denorex Extra Strength Reformulated Aug 2012,BN
1373145,Denorex Therapeutic Reformulated Mar 2013,BN
404980,Denta 5000 Plus,BN
604432,Dentagel,BN
630300,Dental Resources brand of Stannous Fluoride,BN
630262,Dental Resources Perio Maintenance Rinse,BN
991004,DentiCare Neutral,BN
216459,Depakote,BN
216462,Depen,BN
48876,Depo-estradiol,BN
22584,Depo-Medrol,BN
202886,Depo-Provera,BN
545467,depo-subQ provera,BN
48877,Depo-testosterone,BN
656508,Deramaxx,BN
216471,Derifil,BN
1441549,Derma Gran,BN
1648118,Derma Gran Spray,BN
1312261,Derma Numb,BN
352578,Derma-Smoothe FS,BN
2727382,Dermaceph,BN
2108088,DermaCerin,BN
202647,Dermacort,BN
1293953,Dermafive,BN
866164,Dermafix,BN
617655,DermaFungal,BN
216476,Dermagran,BN
1424250,Dermal-Soothe,BN
761340,DermalZone,BN
1146880,Dermamycin,BN
2380341,Derman,BN
1088722,DermaPhor,BN
1293599,Dermaplex,BN
617663,DermaSarra,BN
880875,Dermasil,BN
1112452,Dermatin,BN
216485,Dermatop,BN
1432881,Dermawound,BN
1552222,Dermawound Benzocaine,BN
352581,Dermazene,BN
352582,Dermazinc,BN
2603405,Dermeleve,BN
1087795,Dermoneen,BN
216489,Dermoplast,BN
606761,Dermoplast Antibacterial,BN
763481,Dermoplast Pain,BN
616088,Dermotic,BN
216490,Dermtex HC,BN
1747692,Descovy,BN
1305094,Desempacho,BN
216493,Desenex,BN
151607,Desferal,BN
216498,Desitin,BN
705849,Desitin Clear,BN
2738084,Desmoda,BN
216501,Desowen,BN
224965,Desoxyn,BN
992482,Desquam,BN
2567326,Desrx,BN
2669791,Detomequin,BN
2627373,Detomised,BN
216511,Detrol,BN
1942840,Devrom,BN
607868,Dex4,BN
2535252,Dexased,BN
203704,Dexasone,BN
897074,Dexdomitor,BN
151612,Dexedrine,BN
902621,Dexilant,BN
1049383,Dexium,BN
2744447,Dexlyt,BN
2268606,Dexmedesed,BN
2665893,Dexmedvet,BN
2108016,Dextenza,BN
2045405,Dexycu,BN
2586027,Dhivy,BN
216336,DHS Salicylic Acid 3%,BN
92309,DHS Tar Shampoo,BN
216337,DHS Zinc,BN
724450,Di-Dak-Sol,BN
992209,Diabetic Tussin EX,BN
2054974,Diacomit,BN
1482675,Diaderm,BN
1039214,Dial Antibacterial,BN
1091089,Dial Dandruff Control,BN
404991,Dialyvite 800,BN
826624,Dialyvite 800 with Iron,BN
404993,Dialyvite 800 with Zinc,BN
1303911,Dialyvite Vitamin D3 Max,BN
216575,Diamode,BN
800067,Dianeal Low Calcium 1.5,BN
800112,Dianeal Low Calcium 2.5,BN
800071,Dianeal Low Calcium 4.25,BN
800058,Dianeal PD-2/1.5,BN
800041,Dianeal PD-2/2.5,BN
800000,Dianeal PD-2/4.25,BN
216586,Diastat,BN
203778,Dibenzyline,BN
1375949,Diclegis,BN
153184,Differin,BN
2602288,Differin Acne Clearing,BN
2743618,Differin Epiduo,BN
1111107,Dificid,BN
202813,Diflucan,BN
2743186,Digenyx,BN
606562,Digex,BN
1039198,Digiclean E Foam,BN
404997,DigiFab,BN
1038831,DigiSan E Foam,BN
261504,Digitek,BN
1245368,Digox,BN
202740,Dilantin,BN
224913,Dilaudid,BN
358355,Dilaudid Cough,BN
540618,Dilt,BN
629300,Diltzac,BN
216652,Diovan,BN
216653,Diovan HCT,BN
49131,Dipentum,BN
216654,Diphedryl,BN
216660,Diphenhist,BN
196459,Diprivan,BN
216664,Diprolene,BN
1112198,Disal,BN
204318,Disalcid,BN
638458,DisCoVisc,BN
670009,Diskets,BN
151651,Ditropan,BN
216677,Diuril,BN
722259,Divigel,BN
151653,Doans,BN
216685,Doans PM,BN
2679780,Docivyx,BN
1037027,Doctor's Choice,BN
1302274,Doculase,BN
226635,Docusol,BN
2598449,Dodex,BN
2383556,Dojolvi,BN
216344,DOK,BN
202486,Dolobid,BN
540465,Dologesic,BN
202370,Dolophine,BN
1432537,Doloracin with Lidocaine,BN
857190,Dolorex Solution,BN
1293264,Domeboro,BN
115141,Donnatal,BN
202987,Dopram,BN
2045953,Doptelet,BN
2712345,Doracide,BN
2645185,Doraject,BN
216726,Doral,BN
1919068,Dormin,BN
978554,DORMOSEDAN,BN
216727,Doryx,BN
2110769,Dotti,BN
2529635,Douxo Micellar,BN
2122521,Dovato,BN
1440017,Dove DermaSeries,BN
1440022,Dove DermaSeries Eczema,BN
216731,Dovonex,BN
2170439,Doxidyl,BN
80773,Doxil,BN
544837,Doxy,BN
1366790,Dr. Numb,BN
1494199,Dr. Smith's Diaper Rash,BN
866165,Dr. Smith's Rash-n-All,BN
2045467,Dragon,BN
151666,Dramamine,BN
827176,Dramamine Less Drowsy,BN
2110522,Dramamine Nausea Relief,BN
1309319,Draxxin,BN
2566874,Draxxin KP,BN
1539804,Dream Pure BB,BN
216742,Driminate,BN
92515,Drisdol,BN
702024,Dristan 12-Hour Nasal Spray,BN
92522,Drithocreme,BN
2200169,Drizalma,BN
204265,Droncit,BN
892306,Drontal,BN
892094,Drontal Plus,BN
216755,Droxia,BN
1043216,Dry Clox,BN
92529,Drysol,BN
2103193,Dsuvia,BN
2205095,Duaklir,BN
1441735,Duavee,BN
647208,Duetact,BN
1100067,Duexis,BN
151672,Dulcolax,BN
2724416,Dulcolax Osmotic,BN
1372704,Dulera,BN
1744392,Duo Fusion,BN
2166090,Duobrii,BN
2264790,DuoCare Clinical,BN
717229,Duodote,BN
49326,Duofilm,BN
1599847,Duopa,BN
92540,Duoplant,BN
2703108,Duotic,BN
1876402,Dupixent,BN
216778,Duraclon,BN
1304248,Duraflor,BN
1435574,DuraMectin,BN
216790,Duramist Plus,BN
203355,Duramorph,BN
1090519,DuraPrep,BN
802597,Durezol,BN
1665357,Durlaza,BN
2109969,Durolane,BN
2286603,Durysta,BN
2678895,Duvyzat,BN
1720587,Dyanavel,BN
23742,Dyazide,BN
2199126,Dyclopro,BN
1291861,Dymista,BN
216813,Dyna-Hex,BN
1550948,Dynashield ZO,BN
203238,Dyrenium,BN
151682,Dysport,BN
2261388,E-Con,BN
216827,E-R-O,BN
1233678,E-Z Scrub,BN
2474334,E-Z-Gas II,BN
863600,E.E.S.,BN
1293431,Eagle Brand Medicated Oil,BN
1251721,Eazi-Breed CIDR,BN
2472157,Ebanga,BN
2693786,Ebglyss,BN
991299,Eco-Gard,BN
993277,Eco-Plus,BN
1087791,Ecoderm,BN
1600597,EContra,BN
202554,Ecotrin,BN
1442586,Ecoza,BN
1233204,Eczemin,BN
545890,Ed Flex,BN
352618,Ed Spaz,BN
1091647,Edarbi,BN
1372759,Edarbyclor,BN
151689,Edecrin,BN
153020,Edex,BN
836642,Edluar,BN
1102274,Edurant,BN
1442571,EDX-1000,BN
1441743,EDX-502,BN
1369778,Effaclar Duo,BN
216861,Effer-K,BN
1537581,Effercept,BN
151692,Effexor,BN
855813,Effient,BN
216867,Efodine,BN
224945,Efudex,BN
2118607,Egaten,BN
1044588,Egrifta,BN
2717950,Ekterly,BN
2621555,Elahere,BN
647115,Elaprase,BN
42940,Elavil,BN
2169277,Elcys,BN
92573,Eldertonic,BN
1291614,Elelyso,BN
1605363,Elepsia,BN
706464,Elestrin,BN
2641681,Elevidys,BN
2637458,Elfabrio,BN
306865,Elidel,BN
352619,Eligard,BN
216875,Elimite,BN
1364436,Eliquis,BN
352620,Elitek,BN
203394,Elixophyllin,BN
405036,Elixsure Cough,BN
1005925,Ella,BN
203766,Ellence,BN
877478,Ellis Tonic,BN
155043,Elmiron,BN
1543089,Eloctate,BN
693930,Elon Dual Defense,BN
2644887,Elrexfio,BN
2467544,Elura,BN
2266502,EluRyng,BN
2373455,Elyxyb,BN
2109060,Elzonris,BN
2705356,Emblaveo,BN
605264,Emcin Clear,BN
3815,Emcyt,BN
357280,Emend,BN
759503,Emend Injection,BN
2691285,Emeprev,BN
2368457,Emerphed,BN
92588,Emetrol,BN
2596179,Emetrol Chewables,BN
2671574,Emetrol Powder,BN
1870945,Emflaza,BN
2058873,Emgality,BN
216888,Emgel,BN
2557387,Empaveli,BN
1726111,Empliciti,BN
2714246,Emrelis,BN
2706373,Emrosi,BN
617716,Emsam,BN
383858,Emtriva,BN
1737783,Emverm,BN
397392,Enablex,BN
216891,Enbrel,BN
2724438,Enbumyst,BN
2708838,Encelto,BN
995856,Encora AM Tablet,BN
995779,Encora Capsule,BN
995860,Encora PM Tablet,BN
1293119,Encore,BN
1094320,End-Zit,BN
1928936,Endari,BN
216903,Endocet,BN
725095,Endometrin,BN
1088776,Endur-Acin,BN
2001475,Endur-Amide,BN
2001487,Endur-Thine,BN
1192919,Enemeez,BN
352624,Enemeez Plus,BN
1086383,Enfamil Glucose,BN
2716811,Enflonsia,BN
49610,Engerix-B,BN
2267577,Enhertu,BN
2644703,Enilloring,BN
2591421,Enjaymo,BN
2725568,Enoby,BN
1373229,Enroflox,BN
2182395,Enromed,BN
2698556,Enropro,BN
2712620,Enropro Silver,BN
2108836,Enroquin,BN
1649473,Enrosite,BN
2704942,Enrosite Silver,BN
2712635,Ensacove,BN
2391556,Enspryng,BN
1716095,Enstilar,BN
2587742,Entadfi,BN
482748,Entereg,BN
153171,Entocort,BN
1656341,Entresto,BN
284729,ENTsol,BN
1986798,Entyce,BN
1538138,Entyvio,BN
216928,Enulose,BN
1664435,Envarsus,BN
2675281,Eohilia,BN
1435625,Epaned,BN
1799213,Epclusa,BN
2058901,Epidiolex,BN
830645,Epiduo,BN
894943,Epiflur,BN
49670,Epifoam,BN
216934,Epimide 50,BN
2727364,Epioxa,BN
727341,Epipen,BN
405048,EpiQuin Micro,BN
203251,Epitol,BN
196478,Epivir,BN
2637401,Epkinly,BN
203281,Epogen,BN
2632732,Eprigard,BN
2732430,Eprimectin,BN
1006623,Eprinex,BN
1997450,Eprizero,BN
2586428,Eprontia,BN
2600965,Epsolay,BN
2706340,Epysqli,BN
497184,Epzicom,BN
24292,Equagesic,BN
216939,Equalactin,BN
583135,Equetro,BN
1489406,Equi-Block LT Formula,BN
1489401,Equi-Block Original,BN
1365694,Equi-Phar,BN
2675881,Equicoxib,BN
1013691,Equidone,BN
896962,Equimax,BN
1010568,EquineAid,BN
994491,Equioxx,BN
1010733,Equistrength,BN
1592907,Equisul SDT,BN
1292466,Equizone,BN
617817,Eraxis,BN
355460,Erbitux,BN
203328,Ergomar,BN
1242993,Erivedge,BN
1999582,Erleada,BN
2626051,Ermeza,BN
405050,Ertaczo,BN
2624748,Ervebo,BN
1232186,Erwinaze,BN
798130,Ery,BN
202609,Ery-Tab,BN
202614,Erygel,BN
203253,EryPed,BN
645943,Erythrocin,BN
750836,Erythrocin Stearate,BN
2699343,Erzofri,BN
1592280,Esbriet,BN
216971,Esgic,BN
1993063,Eskata,BN
2275725,Esperoct,BN
1721450,Estomaquil,BN
202619,Estrace,BN
216989,Estratest,BN
151720,Estring,BN
405052,Estrogel,BN
631029,Estroplan,BN
1495267,Estrumate,BN
224898,Ethamolin,BN
151722,Ethyol,BN
2462514,Eticovo,BN
274342,Etopophos,BN
1663850,Eucamint,BN
1098348,Eucerin Calming Itch Relief,BN
1442719,Eucerin Eczema Relief,BN
1865958,Eucrisa,BN
604726,Euflexxa,BN
151668,Eulexin,BN
202842,Eurax,BN
2626481,Euthaphen,BN
1100450,Euthasol,BN
217006,Euthyrox,BN
751981,Evac-U-Gen Reformulated Jan 2008,BN
728119,Evamist,BN
1793131,EVARREST,BN
1600688,Evekeo,BN
2123186,Evenity,BN
1091400,Everclean,BN
2742556,Evesse,BN
2725182,Evexithroid,BN
2264207,Evicel,BN
217010,Evista,BN
748322,Evithrom,BN
2003328,Evivo,BN
2478462,Evkeeza,BN
544738,Evoclin,BN
1745086,Evomela,BN
1601655,Evotaz,BN
261514,Evoxac,BN
2390941,Evrysdi,BN
217013,Ex-Lax Chocolated,BN
217016,Ex-Lax Maximum Relief Formula,BN
217017,Ex-Lax Regular Strength Pills,BN
405055,Ex-lax Ultra,BN
1358848,Exaprin,BN
2723563,Exaprin Plus,BN
2675991,Exblifep,BN
1421019,Excede,BN
217020,Excedrin,BN
1591929,Excedrin Mild Headache,BN
217025,Excedrin PM,BN
1593111,Excedrin PM Triple Action,BN
702612,Excedrin Quick Tab,BN
405058,Excedrin Tension Headache,BN
1356512,Excenel,BN
2729273,Exdensur,BN
217028,Exelderm,BN
225807,Exelon,BN
722127,Exforge,BN
1372733,Exforge HCT,BN
1661072,Exidine,BN
614084,Exjade,BN
2570743,Exkivity,BN
405060,Exoderm,BN
1433544,Exodus,BN
1810574,Exondys,BN
1191509,Exparel,BN
2267567,Exservan,BN
860241,Extavia,BN
2671688,Extencilline,BN
728511,Extina,BN
1100743,Extraneal,BN
358190,Exubera,BN
2672374,Exxua,BN
2725891,Eydenzelt,BN
1549851,Eye Stream,BN
584531,Eyemycin,BN
1603462,Eyes Alive Lubricating,BN
1232155,Eylea,BN
2464839,Eysuvis,BN
2167558,Ezallor,BN
731373,EZFE,BN
2671075,Fabhalta,BN
1293452,Fabior,BN
338818,Fabrazyme,BN
402085,Factive,BN
92679,Factrel,BN
2714508,Fakzynja,BN
848723,Fanapt,BN
155082,Fareston,BN
1486972,Farxiga,BN
1603356,Farydak,BN
1989105,Fasenra,BN
203870,Faslodex,BN
1232161,Fast Freeze,BN
1365991,Fast Freeze Naturally Cool,BN
1602557,Fatal-Plus,BN
2738668,Favlyxa,BN
751985,Feen-A-Mint Reformulated Jan 2008,BN
968897,Feiba,BN
2687700,Felanorm,BN
224900,Felbatol,BN
197288,Feldene,BN
861969,Felimazole,BN
1010564,FelineAid,BN
2717268,Felycin,BN
2590818,Fem Choice,BN
405069,Fem pH,BN
203769,Femara,BN
403732,Femhrt,BN
1250644,Femmesil,BN
405070,Femring,BN
763247,Fenoglide,BN
151750,Fenopron,BN
2371769,Fensolvi,BN
668619,Fentora,BN
217091,Feosol,BN
262237,Feosol Caplet,BN
217093,Fer-in-Sol,BN
854775,Feraheme,BN
262120,Ferate,BN
217095,Fergon,BN
1087205,Ferocon,BN
796381,Ferralet 90,BN
1087235,Ferraplus,BN
604216,Ferretts IPS,BN
808082,Ferrex 150 Forte,BN
1087246,Ferrex 150 Forte Plus,BN
807797,Ferrex 150 Plus,BN
405074,Ferrex-150,BN
405075,Ferrimin 150,BN
1190352,Ferriprox,BN
50013,Ferrlecit,BN
405076,Ferrocite,BN
543159,Fertagyl,BN
2730333,Fesilty,BN
2265707,Fetroja,BN
1433218,Fetzima,BN
217115,Feverall,BN
705009,Fexmid,BN
1986350,Fiasp,BN
1250686,Fiber Choice,BN
1250713,Fiber Choice Weight Management,BN
217119,Fiber Tab,BN
217120,FiberCon,BN
860881,Fibricor,BN
1947378,Fibryga,BN
2709580,Fidoquel,BN
2630541,Filspari,BN
2675588,Filsuvez,BN
352645,Finacea,BN
1110817,Finafta Multi Oral,BN
2381139,Fintepla,BN
1437978,Fiore,BN
175184,Fioricet,BN
217126,Fioricet with Codeine,BN
1148142,Firazyr,BN
2107513,Firdapse,BN
1866397,Fire Out,BN
858122,Firmagon,BN
2669458,Firovet,BN
2621214,Firox,BN
2000128,Firvanq,BN
1014606,Fisherman's Friend,BN
2045197,Flac,BN
202866,Flagyl,BN
1086019,Flanders,BN
217134,Flarex,BN
2739496,Flavalta,BN
541555,Flebogamma,BN
135123,Flector,BN
2593377,Fleqsuvy,BN
217140,Fletchers Castoria,BN
1087513,Flexall,BN
728528,Flexall Ultra Plus,BN
617587,Flexbumin,BN
2629307,Flexira,BN
2123368,Flexprofen,BN
114221,Flolan,BN
1944257,Flolipid,BN
190283,Flomax,BN
83373,Flonase,BN
2623973,Flonase Nighttime,BN
1869707,Flonase Sensimist,BN
1150102,Florajen,BN
1236661,Florajen3,BN
602742,Florastor,BN
2679411,Florfeniject,BN
171000,Florical,BN
217152,Flovent,BN
2687359,Fluad 2024-2025,BN
2718388,Fluad 2025-2026,BN
2605536,Fluad Quadrivalent 2022-2023,BN
2641628,Fluad Quadrivalent 2023-2024,BN
2686933,Fluarix 2024-2025,BN
2720029,Fluarix 2025-2026,BN
2605092,Fluarix Quadrivalent 2022-2023,BN
2642296,Fluarix Quadrivalent 2023-2024,BN
2687737,Flublok 2024-2025,BN
2719306,Flublok 2025-2026,BN
2605566,Flublok Quadrivalent 2022-2023,BN
2642311,Flublok Quadrivalent 2023-2024,BN
352652,Flucaine,BN
2688125,Flucelvax 2024-2025,BN
2718369,Flucelvax 2025-2026,BN
2605731,Flucelvax Quadrivalent 2022-2023,BN
2641880,Flucelvax Quadrivalent 2023-2024,BN
2686940,Flulaval 2024-2025,BN
2718457,Flulaval 2025-2026,BN
2605047,Flulaval Quadrivalent 2022-2023,BN
2641636,Flulaval Quadrivalent 2023-2024,BN
227249,Flumadine,BN
2691302,FluMist 2024-2025,BN
2720366,FluMist 2025-2026,BN
2607745,FluMist Quadrivalent 2022-2023,BN
2634002,FluMist Quadrivalent 2023-2024,BN
646049,Flunazine,BN
2701509,Flunine,BN
217162,Fluorabon,BN
92744,Fluoracaine,BN
617614,Fluoridex,BN
847011,Fluoridex Daily Defense Sensitivity,BN
2603766,Fluorimax,BN
2603757,Fluorimax Sensitive,BN
352653,Fluorinse,BN
1090795,FluoriSHIELD,BN
861718,Fluoritab,BN
202633,Fluoroplex,BN
1540980,Fluriso,BN
2636794,Fluroflox,BN
2607026,Fluroxin,BN
1996207,Fluticare,BN
2687724,Fluzone 2024-2025,BN
2709015,Fluzone 2025 Southern Hemisphere,BN
2718464,Fluzone 2025-2026,BN
2738137,Fluzone 2026 Southern Hemisphere,BN
2605102,Fluzone Quadrivalent 2022-2023,BN
2642195,Fluzone Quadrivalent 2023-2024,BN
2675575,Fluzone Quadrivalent 2024 Southern Hemisphere,BN
2719409,Fluzone Quadrivalent 2025-2026,BN
594822,FML,BN
92675,FML Forte Liquifilm,BN
352654,Focalin,BN
2664067,Focinvez,BN
217180,Foille,BN
202634,Folacin,BN
1087259,Folbecal,BN
607105,Folbee,BN
607107,Folbic,BN
2569083,Folditam,BN
1098701,Folgard,BN
1087282,Folgard OS,BN
861069,Folitab,BN
1087299,Folivane-F,BN
2671091,Folixate,BN
187220,Follistim,BN
865180,Folotyn,BN
707571,Foltabs,BN
542042,Foltrate,BN
92754,Forane,BN
1232586,Forfivo,BN
217186,Forma-Ray,BN
217187,Formadon,BN
203421,Fortaz,BN
352657,Forteo,BN
1051071,Fortesta,BN
2725606,Forzinity,BN
114265,Fosamax,BN
607553,Fosamax Plus D,BN
225811,Foscavir,BN
356761,Fosrenol,BN
1046584,Fostex,BN
1046606,Fostex Bar,BN
2534239,Fotivda,BN
2739845,Foundayo,BN
217206,Four-Way,BN
281554,Fragmin,BN
1014428,Freamine III 10,BN
543813,Freez Eez,BN
979293,Freeze It,BN
217209,Freezone,BN
540431,Frenadol,BN
630978,Freshkote,BN
2703028,Frindovyx,BN
322250,Frova,BN
2670185,Fruzaqla,BN
2048021,Fulphila,BN
217214,Fulvicin P/G,BN
1601103,Fungi-Gone,BN
217218,Fungi-Guard,BN
217219,Fungi-Nail,BN
2120575,Fungi-Nail Reformulated Mar 2019,BN
1362034,FungiCure Maximum Strength,BN
1045617,Fungicure Solution,BN
1356534,Fungifoam,BN
1747485,Fungistat,BN
2699328,Fungizyl,BN
217221,Fungoid,BN
258353,Furadantin,BN
2621024,Furoscix,BN
804688,Fusilev,BN
356743,Fuzeon,BN
2586864,Fyarro,BN
1736649,Fyavolv,BN
1356558,FYCOMPA,BN
2602783,Fylnetra,BN
2587590,Fyremadel,BN
602396,Gabarone,BN
217243,Gabitril,BN
1047432,Gablofen,BN
2054258,Galafold,BN
2696249,Gallifrey,BN
1862957,Galliprant,BN
225039,Galzin,BN
797554,GamaSTAN,BN
2104612,Gamifant,BN
42697,Gammagard,BN
2733840,Gammagard ERC,BN
1117548,Gammaked,BN
991216,Gammaplex,BN
2724455,Gamrozyne,BN
471329,Gamunex,BN
217253,Ganite,BN
1667688,Garasol,BN
659877,Gardasil,BN
1597095,Gardasil 9,BN
352663,Gas Aide,BN
217263,Gas-X,BN
1011084,Gas-X Prevention,BN
2590811,Gas-X Total Relief,BN
405113,Gas-X with Maalox,BN
2740924,Gastrobim,BN
217266,Gastrocrom,BN
1364473,Gattex,BN
876188,Gavilax,BN
850436,GaviLyte-C,BN
857045,Gavilyte-G,BN
1718985,Gavilyte-H,BN
857051,GaviLyte-N,BN
25655,Gaviscon,BN
1372739,Gaviscon Chewable,BN
2394942,Gavreto,BN
1442694,Gazyva,BN
217269,Gel-Kam,BN
1369806,Gel-One,BN
1869377,Gel-Syn,BN
727985,Gelato Anesthetic,BN
1435506,Gelato Perio Rinse,BN
656835,Gelato sodium fluoride,BN
831887,Gelnique,BN
25689,Gelusil,BN
2472316,Gemtesa,BN
217282,Genac brand of pseudoephedrine/triprolidine,BN
217286,Genahist,BN
217295,Genaphed,BN
217314,Generlac,BN
1805710,Genesis,BN
261530,Gengraf,BN
1551489,Genone,BN
202828,Genotropin,BN
217324,Genpril,BN
1367483,Gentacalm,BN
217327,Gentak,BN
882520,GentaVed,BN
217332,GenTeal,BN
1049420,GentleLax,BN
1734861,Genvisc,BN
1721614,Genvoya,BN
285064,Geodon,BN
864007,Geri-Hydrolac,BN
1999008,Giapreza,BN
2716718,Giarcidia,BN
2716731,GiarcidiaZap-Wormer,BN
1012896,Gilenya,BN
1430268,Gilotrif,BN
2380565,Gimoti,BN
630266,Gingi Med,BN
2265717,Givlaari,BN
997779,Glassia,BN
1654626,Glatopa,BN
282386,Gleevec,BN
1545771,Gleostine,BN
217357,Gliadel,BN
2180553,Gloperba,BN
151823,GlucaGen,BN
1298142,Glucoburst,BN
151827,Glucophage,BN
203680,Glucotrol,BN
645109,Glumetza,BN
806634,Glutamic-500,BN
92821,Glutose,BN
1047876,Gly-Oxide,BN
1437970,Glycate,BN
1423808,Glycophos,BN
2604780,Glycylic,BN
1549443,Glydo,BN
881404,Glynase,BN
2371711,Glyrx,BN
1602110,Glyxambi,BN
1944371,Gocovri,BN
2639632,Gohibic,BN
1114349,Gold-Bloc,BN
26180,Golytely,BN
2705618,Gomekli,BN
1422175,Gonabreed,BN
117040,Gonal F,BN
217378,Goniosoft,BN
998016,Goniovisc,BN
1799429,Gonitro,BN
1995289,Goprelto,BN
217383,Gordofilm,BN
1088837,Gordogesic,BN
217387,Gormel,BN
217388,Gormel 10,BN
2703571,Grafapex,BN
1087976,Gralise,BN
763504,Granisol,BN
1442677,Granix,BN
1492399,Granulotion Medicated Lotion,BN
1495310,Grastek,BN
2594763,Gravol,BN
203414,Gris-PEG,BN
2199300,Gvoke,BN
261534,Gynazole-1,BN
707790,Gynecort,BN
809438,Gynol II,BN
1116557,H2Q,BN
203781,Habitrol,BN
2640296,Hadlima,BN
1926819,Haegarda,BN
